Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
10.12.2024,128.228,127.213,128.511,127.213,9140000000.0,0.8
09.12.2024,127.21,125.946,127.542,125.946,9370000000.0,1.0
06.12.2024,125.946,127.856,127.872,125.833,11220000000.0,-1.5
05.12.2024,127.858,126.088,127.989,126.087,9530000000.0,1.4
04.12.2024,126.087,126.139,126.72,125.828,9390000000.0,-0.04
03.12.2024,126.139,125.235,126.417,125.233,9990000000.0,0.72
02.12.2024,125.236,125.668,125.901,124.734,11520000000.0,-0.34
29.11.2024,125.668,124.611,126.056,123.946,16399999999.999998,0.85
28.11.2024,124.61,127.667,127.668,124.39,12830000000.0,-2.4
27.11.2024,127.669,129.923,130.283,127.669,12320000000.0,-1.73
26.11.2024,129.922,129.043,130.361,129.042,9750000000.0,0.69
25.11.2024,129.036,129.125,129.495,128.932,14410000000.0,-0.07
22.11.2024,129.126,126.944,129.126,126.944,9190000000.0,1.74
21.11.2024,126.922,128.197,128.197,126.594,10270000000.0,-0.99
19.11.2024,128.197,127.768,128.579,127.235,9100000000.0,0.34
18.11.2024,127.768,127.791,128.277,127.226,10740000000.0,-0.02
14.11.2024,127.792,127.734,128.423,127.389,13140000000.0,0.05
13.11.2024,127.734,127.698,128.1,126.869,12690000000.0,0.03
12.11.2024,127.698,127.873,128.21,127.411,9520000000.0,-0.14
11.11.2024,127.874,127.829,128.095,127.306,8400000000.0,0.03
08.11.2024,127.83,129.647,129.647,126.973,13180000000.0,-1.43
07.11.2024,129.682,130.341,131.319,129.406,10520000000.0,-0.51
06.11.2024,130.341,130.613,130.67,128.822,10540000000.0,-0.24
05.11.2024,130.661,130.515,130.769,129.692,8560000000.000001,0.11
04.11.2024,130.515,128.13,130.609,128.128,9010000000.0,1.87
01.11.2024,128.121,129.718,129.902,128.07,9900000000.0,-1.23
31.10.2024,129.713,130.639,130.798,129.642,9070000000.0,-0.71
30.10.2024,130.639,130.73,131.027,130.473,7330000000.0,-0.07
29.10.2024,130.73,131.214,131.765,130.693,7640000000.0,-0.37
28.10.2024,131.213,129.894,131.421,129.894,7140000000.0,1.02
25.10.2024,129.893,130.067,130.529,129.806,8510000000.0,-0.13
24.10.2024,130.067,129.233,130.13,128.798,8310000000.000001,0.65
23.10.2024,129.233,129.949,129.949,128.589,7960000000.0,-0.55
22.10.2024,129.951,130.346,130.346,129.094,8220000000.000001,-0.31
21.10.2024,130.362,130.499,131.124,130.157,7770000000.0,-0.11
18.10.2024,130.499,130.793,131.725,130.121,8680000.0,-0.22
17.10.2024,130.793,131.716,131.716,129.902,7090000.0,-0.73
16.10.2024,131.75,131.045,132.233,130.78,10280000.0,0.54
15.10.2024,131.043,131.005,131.457,130.2,7980000.0,0.03
14.10.2024,131.005,129.992,131.22,129.729,8500000.0,0.78
11.10.2024,129.992,130.354,130.354,129.338,7970000.0,-0.28
10.10.2024,130.353,129.963,130.418,129.835,7620000.0,0.3
09.10.2024,129.962,131.51,131.52,129.719,9220000.0,-1.18
08.10.2024,131.512,132.016,132.016,130.371,9090000.0,-0.38
07.10.2024,132.018,131.792,132.943,131.676,7700000.0,0.17
04.10.2024,131.792,131.672,131.936,131.156,7050000.0,0.09
03.10.2024,131.672,133.514,133.514,131.176,9820000.0,-1.38
02.10.2024,133.515,132.495,134.922,132.495,9400000.0,0.77
01.10.2024,132.495,131.817,133.405,131.817,9840000.0,0.51
30.09.2024,131.816,132.761,133.12,131.816,9130000.0,-0.69
27.09.2024,132.73,133.01,133.923,132.628,9340000.0,-0.21
26.09.2024,133.01,131.595,133.313,131.594,11620000.0,1.08
25.09.2024,131.586,132.156,132.982,131.489,10530000.0,-0.43
24.09.2024,132.156,130.57,133.073,130.57,9370000.0,1.22
23.09.2024,130.568,131.065,131.065,130.1,9140000.0,-0.38
20.09.2024,131.065,133.121,133.128,130.907,13610000.0,-1.55
19.09.2024,133.123,133.748,134.759,133.123,9250000.0,-0.47
18.09.2024,133.748,134.96,135.203,133.748,9790000.0,-0.9
17.09.2024,134.96,135.118,135.118,134.18,7310000.0,-0.12
16.09.2024,135.118,134.885,135.715,134.87,6710000.0,0.18
13.09.2024,134.882,134.031,135.879,134.031,8870000.0,0.64
12.09.2024,134.029,134.677,134.777,133.591,7000000.0,-0.48
11.09.2024,134.677,134.319,135.087,133.757,7950000.0,0.27
10.09.2024,134.32,134.738,134.738,133.754,8250000.0,-0.31
09.09.2024,134.737,134.574,135.25,134.399,6590000.0,0.12
06.09.2024,134.572,136.508,136.653,134.476,7560000.0,-1.41
05.09.2024,136.502,136.112,136.656,135.959,7530000.0,0.29
04.09.2024,136.111,134.359,136.838,134.359,9420000.0,1.31
03.09.2024,134.353,134.907,135.011,134.171,8800000.0,-0.41
02.09.2024,134.906,136.004,136.004,134.497,5530000.0,-0.81
30.08.2024,136.004,136.041,136.139,134.91,18400000.0,-0.03
29.08.2024,136.041,137.349,137.37,135.858,8390000.0,-0.95
28.08.2024,137.344,136.776,137.469,135.746,7460000.0,0.42
27.08.2024,136.776,136.888,137.213,136.664,6750000.0,-0.08
26.08.2024,136.889,135.608,137.013,135.596,7560000.0,0.94
23.08.2024,135.608,135.174,136.478,135.174,8650000.0,0.32
22.08.2024,135.173,136.462,136.462,134.836,8050000.000000001,-0.95
21.08.2024,136.464,136.088,137.04,136.086,9570000.0,0.28
20.08.2024,136.087,135.779,136.33,135.312,8109999.999999999,0.23
19.08.2024,135.778,133.953,136.179,133.953,11280000.0,1.36
16.08.2024,133.953,134.154,134.781,133.852,10870000.0,-0.15
15.08.2024,134.153,133.319,134.575,133.319,10530000.0,0.63
14.08.2024,133.318,132.398,133.777,132.112,12160000.0,0.69
13.08.2024,132.398,131.115,132.43,131.115,9800000.0,0.98
12.08.2024,131.116,130.615,131.662,130.615,8600000.0,0.38
09.08.2024,130.615,128.662,130.631,128.662,11320000.0,1.52
08.08.2024,128.661,127.515,128.793,127.515,8620000.0,0.9
07.08.2024,127.514,126.268,127.517,126.268,8840000.0,0.99
06.08.2024,126.267,125.27,126.966,125.261,10050000.0,0.8
05.08.2024,125.27,125.851,125.851,123.073,10890000.0,-0.46
02.08.2024,125.854,127.395,128.104,125.731,9950000.0,-1.21
01.08.2024,127.395,127.652,128.762,127.15,9810000.0,-0.2
31.07.2024,127.652,126.139,127.853,126.139,9470000.0,1.2
30.07.2024,126.139,126.951,126.951,125.973,6850000.0,-0.64
29.07.2024,126.954,127.492,127.657,126.606,7080000.0,-0.42
26.07.2024,127.492,125.964,127.7,125.953,8270000.0,1.22
25.07.2024,125.954,126.423,126.423,125.626,7130000.0,-0.37
24.07.2024,126.423,126.596,126.823,126.218,7300000.0,-0.13
23.07.2024,126.59,127.86,127.86,126.53,7020000.0,-0.99
22.07.2024,127.86,127.616,128.151,127.456,6100000.0,0.19
19.07.2024,127.616,127.652,128.36,127.413,7620000.0,-0.03
18.07.2024,127.652,129.45,129.454,127.523,7590000.0,-1.39
17.07.2024,129.45,129.112,129.658,128.741,6670000.0,0.26
16.07.2024,129.11,129.322,129.521,128.761,6820000.0,-0.16
15.07.2024,129.321,128.898,129.485,128.723,5830000.0,0.33
12.07.2024,128.897,128.293,129.015,128.002,7210000.0,0.47
11.07.2024,128.294,127.221,128.326,127.221,7970000.0,0.85
10.07.2024,127.218,127.109,127.769,126.928,8150000.0,0.09
09.07.2024,127.108,126.548,127.295,125.937,6680000.0,0.44
08.07.2024,126.548,126.28,126.551,125.614,7430000.0,0.22
05.07.2024,126.267,126.165,126.662,125.556,8090000.0,0.08
04.07.2024,126.164,125.666,126.66,125.666,6540000.0,0.4
03.07.2024,125.662,124.787,126.581,124.787,8530000.0,0.7
02.07.2024,124.787,124.72,125.491,124.31,8369999.999999999,0.06
01.07.2024,124.718,123.905,125.22,123.735,8230000.0,0.65
28.06.2024,123.907,124.308,124.5,123.298,9070000.0,-0.32
27.06.2024,124.308,122.642,124.308,122.642,8710000.0,1.36
26.06.2024,122.641,122.331,122.701,121.402,8180000.0,0.25
25.06.2024,122.331,122.634,122.849,121.997,6940000.0,-0.25
24.06.2024,122.637,121.343,122.84,121.307,7840000.0,1.07
21.06.2024,121.341,120.446,121.58,120.061,12910000.0,0.74
20.06.2024,120.446,120.267,121.607,120.156,8660000.0,0.15
19.06.2024,120.261,119.63,120.383,118.96,5650000.0,0.53
18.06.2024,119.63,119.138,120.109,118.872,8100000.0,0.41
17.06.2024,119.138,119.663,119.663,118.685,7380000.0,-0.44
14.06.2024,119.662,119.558,120.214,118.828,7850000.0,0.08
13.06.2024,119.568,119.936,120.222,119.171,8540000.0,-0.31
12.06.2024,119.936,121.644,122.483,119.544,11280000.0,-1.4
11.06.2024,121.635,120.76,121.759,120.757,7490000.0,0.73
10.06.2024,120.76,120.769,121.421,120.54,6570000.0,-0.01
07.06.2024,120.767,122.899,122.899,120.679,9800000.0,-1.73
06.06.2024,122.899,121.408,123.246,121.377,8400000.0,1.23
05.06.2024,121.407,121.803,122.17,121.253,8770000.0,-0.32
04.06.2024,121.802,122.032,122.032,120.878,8530000.0,-0.19
03.06.2024,122.032,122.1,122.495,121.496,8430000.0,-0.05
31.05.2024,122.098,122.704,122.837,121.929,15920000.0,-0.5
29.05.2024,122.707,123.78,123.78,122.458,8260000.0,-0.87
28.05.2024,123.78,124.498,125.392,123.537,9180000.0,-0.58
27.05.2024,124.496,124.297,124.535,124.081,4330000.0,0.15
24.05.2024,124.306,124.731,125.257,124.259,9210000.0,-0.34
23.05.2024,124.729,125.65,125.665,124.431,9990000.0,-0.73
22.05.2024,125.65,127.412,127.412,125.524,12400000.0,-1.38
21.05.2024,127.412,127.754,128.272,127.205,9140000.0,-0.27
20.05.2024,127.751,128.151,128.73,127.488,9340000.0,-0.31
17.05.2024,128.151,128.28,128.464,127.696,10260000.0,-0.1
16.05.2024,128.284,128.029,128.965,127.922,9860000.0,0.2
15.05.2024,128.028,128.514,128.646,127.029,10860000.0,-0.38
14.05.2024,128.515,128.155,128.965,127.962,11890000.0,0.28
13.05.2024,128.155,127.6,128.669,127.599,8920000.0,0.44
10.05.2024,127.6,128.188,129.022,127.467,12570000.0,-0.46
09.05.2024,128.188,129.468,129.468,127.376,13370000.0,-1.0
08.05.2024,129.481,129.21,129.564,128.048,9790000.0,0.21
07.05.2024,129.21,128.466,129.745,128.464,10180000.0,0.58
06.05.2024,128.466,128.506,129.181,128.294,8780000.0,-0.03
03.05.2024,128.509,127.13,128.787,127.13,12800000.0,1.09
02.05.2024,127.122,125.926,127.67,125.926,11550000.0,0.95
30.04.2024,125.924,127.352,127.352,125.856,10890000.0,-1.12
29.04.2024,127.352,126.527,127.352,126.467,8390000.0,0.65
26.04.2024,126.526,124.651,126.826,124.651,8900000.0,1.51
25.04.2024,124.646,124.718,124.732,123.703,10090000.0,-0.08
24.04.2024,124.741,125.149,125.473,124.556,10530000.0,-0.33
23.04.2024,125.148,125.572,125.826,124.31,11260000.0,-0.34
22.04.2024,125.573,125.124,126.081,124.633,10260000.0,0.36
19.04.2024,125.124,124.197,125.509,124.056,13600000.0,0.75
18.04.2024,124.196,124.171,125.14,123.397,10660000.0,0.02
17.04.2024,124.171,124.389,125.301,123.642,11370000.0,-0.17
16.04.2024,124.389,125.316,125.316,123.756,14010000.0,-0.75
15.04.2024,125.334,125.946,126.25,125.034,13500000.0,-0.49
12.04.2024,125.946,127.396,127.64,125.635,10250000.0,-1.14
11.04.2024,127.396,128.051,128.051,127.069,8880000.0,-0.51
10.04.2024,128.054,129.872,129.872,127.732,10450000.0,-1.41
09.04.2024,129.89,128.858,129.956,128.826,8490000.0,0.8
08.04.2024,128.857,126.796,129.178,126.796,8130000.000000001,1.63
05.04.2024,126.795,127.422,127.432,126.394,9100000.0,-0.5
04.04.2024,127.428,127.313,129.627,127.178,13240000.0,0.09
03.04.2024,127.318,127.546,127.694,126.181,11030000.0,-0.18
02.04.2024,127.549,126.99,127.654,126.669,9070000.0,0.44
01.04.2024,126.99,128.106,128.659,126.772,9370000.0,-0.87
28.03.2024,128.106,127.689,128.364,127.27,9940000.0,0.33
27.03.2024,127.691,126.863,127.756,126.223,9920000.0,0.65
26.03.2024,126.863,126.931,127.193,126.591,9440000.0,-0.05
25.03.2024,126.931,127.027,127.224,126.75,8060000.000000001,-0.08
22.03.2024,127.027,128.159,128.159,126.879,9370000.0,-0.88
21.03.2024,128.159,129.125,129.556,128.093,9570000.0,-0.75
20.03.2024,129.125,127.534,129.21,127.349,10820000.0,1.25
19.03.2024,127.529,126.955,128.0,126.955,11180000.0,0.45
18.03.2024,126.954,126.758,127.54,126.272,10510000.0,0.17
15.03.2024,126.742,127.682,127.957,126.502,14990000.0,-0.74
14.03.2024,127.69,127.992,128.256,127.192,9290000.0,-0.25
13.03.2024,128.006,127.668,128.53,127.439,8840000.0,0.26
12.03.2024,127.668,126.124,128.039,126.121,9480000.0,1.22
11.03.2024,126.124,127.068,127.068,126.065,8900000.0,-0.75
08.03.2024,127.071,128.335,128.338,125.802,11940000.0,-0.99
07.03.2024,128.34,128.89,129.188,128.033,7350000.0,-0.43
06.03.2024,128.89,128.099,129.323,128.099,11060000.0,0.62
05.03.2024,128.098,128.336,128.989,127.823,9690000.0,-0.19
04.03.2024,128.341,129.176,129.307,128.278,7970000.0,-0.65
01.03.2024,129.18,129.026,129.716,128.717,9770000.0,0.12
29.02.2024,129.02,130.155,130.155,128.669,12000000.0,-0.87
28.02.2024,130.155,131.685,131.685,129.771,9050000.0,-1.16
27.02.2024,131.689,129.613,131.696,129.613,10050000.0,1.61
26.02.2024,129.609,129.417,129.978,129.077,7440000.0,0.15
23.02.2024,129.419,130.24,130.624,129.077,9230000.0,-0.63
22.02.2024,130.241,130.035,130.829,129.971,10770000.0,0.16
21.02.2024,130.032,129.916,130.034,129.359,12590000.0,0.09
20.02.2024,129.916,129.033,129.916,128.326,12240000.0,0.68
19.02.2024,129.036,128.72,129.036,128.097,5800000.0,0.24
16.02.2024,128.726,127.809,129.069,127.653,10120000.0,0.72
15.02.2024,127.804,127.018,127.824,126.932,10980000.0,0.62
14.02.2024,127.018,128.026,128.026,126.663,7750000.0,-0.79
09.02.2024,128.026,128.216,128.896,127.579,12120000.0,-0.15
08.02.2024,128.217,129.95,130.126,127.912,13630000.0,-1.33
07.02.2024,129.95,130.412,130.552,129.426,15430000.0,-0.36
06.02.2024,130.416,127.593,130.417,127.593,13780000.0,2.21
05.02.2024,127.593,127.182,127.834,126.443,9640000.0,0.32
02.02.2024,127.182,128.471,128.878,126.628,10980000.0,-1.01
01.02.2024,128.481,127.752,128.481,127.284,10230000.0,0.57
31.01.2024,127.752,127.402,129.558,127.326,12500000.0,0.28
30.01.2024,127.402,128.492,128.492,127.105,10040000.0,-0.86
29.01.2024,128.503,128.97,129.068,127.853,8760000.0,-0.36
26.01.2024,128.967,128.196,129.252,127.869,8510000.0,0.62
25.01.2024,128.169,127.815,128.697,127.803,8760000.0,0.28
24.01.2024,127.816,128.275,129.446,127.68,8820000.0,-0.35
23.01.2024,128.263,126.612,128.331,126.612,9370000.0,1.31
22.01.2024,126.602,127.636,127.843,125.876,9510000.0,-0.81
19.01.2024,127.636,127.319,127.82,126.533,11960000.0,0.25
18.01.2024,127.316,128.524,129.047,127.316,12460000.0,-0.94
17.01.2024,128.524,129.293,129.296,128.312,9950000.0,-0.6
16.01.2024,129.294,131.515,131.517,129.147,11910000.0,-1.69
15.01.2024,131.521,130.988,131.606,130.253,5750000.0,0.41
12.01.2024,130.988,130.652,131.927,130.41,10660000.0,0.26
11.01.2024,130.649,130.841,131.308,129.898,9760000.0,-0.15
10.01.2024,130.841,131.447,131.628,130.438,8960000.0,-0.46
09.01.2024,131.447,132.424,132.426,131.203,9290000.0,-0.74
08.01.2024,132.427,132.023,132.498,131.015,8500000.0,0.31
05.01.2024,132.023,131.218,132.635,130.579,9200000.0,0.61
04.01.2024,131.226,132.831,132.885,131.024,8970000.0,-1.21
03.01.2024,132.834,132.697,133.576,132.25,8700000.0,0.1
02.01.2024,132.697,134.186,134.195,132.095,8440000.0,-1.11
28.12.2023,134.185,134.194,134.392,133.832,7810000.0,-0.01
27.12.2023,134.194,133.523,134.195,133.328,6170000.0,0.49
26.12.2023,133.533,132.753,133.645,132.753,5150000.0,0.59
22.12.2023,132.753,132.182,133.035,132.094,8230000.0,0.43
21.12.2023,132.182,130.826,132.277,130.822,8680000.0,1.05
20.12.2023,130.804,131.851,132.341,130.71,10340000.0,-0.79
19.12.2023,131.851,131.088,132.047,131.086,9430000.0,0.59
18.12.2023,131.084,130.202,131.447,130.198,9600000.0,0.68
15.12.2023,130.197,130.842,131.661,129.884,15140000.0,-0.49
14.12.2023,130.842,129.469,131.26,129.469,15820000.0,1.06
13.12.2023,129.465,126.406,129.793,126.299,15070000.0,2.42
12.12.2023,126.403,126.923,127.359,126.013,10270000.0,-0.4
11.12.2023,126.916,127.093,127.154,126.526,7090000.0,-0.14
08.12.2023,127.094,126.01,127.289,125.562,10750000.0,0.86
07.12.2023,126.01,125.623,126.581,125.566,10510000.0,0.31
06.12.2023,125.623,126.907,127.538,125.614,10840000.0,-1.01
05.12.2023,126.903,126.802,127.489,126.491,11960000.0,0.08
04.12.2023,126.803,128.183,128.183,126.643,10270000.0,-1.08
01.12.2023,128.185,127.331,128.185,126.656,13700000.0,0.67
30.11.2023,127.331,126.168,127.399,126.168,19240000.0,0.92
29.11.2023,126.166,126.541,127.388,126.018,12420000.0,-0.29
28.11.2023,126.538,125.726,126.916,125.388,12390000.0,0.64
27.11.2023,125.731,125.517,125.826,124.84,11010000.0,0.17
24.11.2023,125.517,126.553,126.553,125.341,9610000.0,-0.84
23.11.2023,126.576,126.035,126.76,125.764,7820000.0,0.43
22.11.2023,126.035,125.626,126.875,125.439,14060000.0,0.33
21.11.2023,125.626,125.957,125.957,125.06,10790000.0,-0.26
20.11.2023,125.957,124.773,126.162,124.773,11110000.0,0.95
17.11.2023,124.773,124.639,125.431,124.547,15720000.0,0.11
16.11.2023,124.639,123.165,124.737,123.165,18360000.0,1.2
14.11.2023,123.166,120.411,123.37,120.411,19430000.0,2.29
13.11.2023,120.41,120.561,120.606,119.878,11200000.0,-0.13
10.11.2023,120.568,119.036,120.823,119.036,11750000.0,1.29
09.11.2023,119.034,119.18,120.257,118.446,15570000.0,-0.12
08.11.2023,119.177,119.268,119.976,118.464,15190000.0,-0.08
07.11.2023,119.268,118.422,119.577,118.026,16390000.0,0.71
06.11.2023,118.431,118.16,118.758,118.045,10170000.0,0.23
03.11.2023,118.16,115.062,118.502,115.062,15710000.0,2.7
01.11.2023,115.053,113.157,115.433,113.157,13900000.0,1.69
31.10.2023,113.144,112.534,113.597,112.098,10560000.0,0.54
30.10.2023,112.532,113.303,114.204,112.309,9740000.0,-0.68
27.10.2023,113.301,114.777,115.342,112.953,12290000.0,-1.29
26.10.2023,114.777,112.84,114.886,112.84,12770000.0,1.73
25.10.2023,112.83,113.762,114.319,112.68,12310000.0,-0.82
24.10.2023,113.762,112.814,114.249,112.814,10710000.0,0.87
23.10.2023,112.785,113.145,113.68,112.164,10700000.0,-0.33
20.10.2023,113.155,113.996,114.09,112.533,11740000.0,-0.74
19.10.2023,114.004,114.059,115.063,113.768,11500000.0,-0.05
18.10.2023,114.06,115.907,115.907,113.952,15490000.0,-1.6
17.10.2023,115.908,116.526,116.917,115.564,10370000.0,-0.54
16.10.2023,116.534,115.76,116.905,115.76,8990000.0,0.67
13.10.2023,115.754,117.05,117.07,115.658,10610000.0,-1.11
11.10.2023,117.051,116.737,117.099,116.231,9950000.0,0.27
10.10.2023,116.737,115.158,116.9,115.158,11620000.0,1.37
09.10.2023,115.156,114.169,115.219,113.448,9470000.0,0.86
06.10.2023,114.17,113.283,114.491,111.599,13140000.0,0.78
05.10.2023,113.284,113.609,114.359,112.705,9510000.0,-0.28
04.10.2023,113.607,113.43,114.075,113.036,10810000.0,0.17
03.10.2023,113.419,115.055,115.056,113.151,11100000.0,-1.42
02.10.2023,115.057,116.565,116.672,114.761,8520000.0,-1.29
29.09.2023,116.565,115.742,116.899,115.742,11140000.0,0.72
28.09.2023,115.731,114.327,115.954,114.18,10390000.0,1.23
27.09.2023,114.327,114.193,115.34,113.366,13360000.0,0.12
26.09.2023,114.193,115.922,115.922,114.162,11240000.0,-1.49
25.09.2023,115.925,116.009,116.031,115.573,9580000.0,-0.07
22.09.2023,116.009,116.147,116.968,115.855,9440000.0,-0.12
21.09.2023,116.145,118.695,118.695,116.013,12690000.0,-2.15
20.09.2023,118.695,117.864,119.616,117.847,9240000.0,0.72
19.09.2023,117.846,118.288,118.458,117.628,11450000.0,-0.37
18.09.2023,118.288,118.759,119.486,118.123,11270000.0,-0.4
15.09.2023,118.758,119.393,119.78,118.666,16110000.0,-0.53
14.09.2023,119.392,118.181,119.748,118.181,13280000.0,1.03
13.09.2023,118.176,117.968,119.318,117.722,12080000.0,0.18
12.09.2023,117.968,116.885,118.154,116.885,9190000.0,0.93
11.09.2023,116.883,115.316,117.131,115.316,8790000.0,1.36
08.09.2023,115.313,115.979,115.979,114.839,8359999.999999999,-0.58
06.09.2023,115.985,117.331,117.971,115.984,9920000.0,-1.15
05.09.2023,117.331,117.776,117.957,116.637,10870000.0,-0.38
04.09.2023,117.777,117.893,118.576,117.59,5530000.0,-0.1
01.09.2023,117.893,115.744,117.991,115.744,11890000.0,1.86
31.08.2023,115.742,117.537,117.637,115.742,12950000.0,-1.53
30.08.2023,117.535,118.404,118.841,117.471,8920000.0,-0.73
29.08.2023,118.404,117.124,118.493,117.124,9630000.0,1.1
28.08.2023,117.121,115.838,117.253,115.836,9600000.0,1.11
25.08.2023,115.837,117.025,117.252,115.397,9210000.0,-1.02
24.08.2023,117.026,118.135,118.136,116.848,9200000.0,-0.94
23.08.2023,118.135,116.16,118.135,116.159,11540000.0,1.7
22.08.2023,116.156,114.433,116.286,114.433,9830000.0,1.51
21.08.2023,114.429,115.404,115.425,114.067,9790000.0,-0.85
18.08.2023,115.409,114.973,115.729,114.423,10600000.0,0.37
17.08.2023,114.982,115.592,116.61,114.859,12750000.0,-0.53
16.08.2023,115.592,116.171,117.338,115.534,18860000.0,-0.5
15.08.2023,116.171,116.809,117.697,116.033,14640000.0,-0.55
14.08.2023,116.81,118.067,118.082,116.53,11200000.0,-1.06
11.08.2023,118.065,118.35,119.054,117.415,11870000.0,-0.24
10.08.2023,118.35,118.412,119.438,118.113,12690000.0,-0.05
09.08.2023,118.409,119.09,119.09,117.901,11250000.0,-0.57
08.08.2023,119.09,119.378,119.553,117.492,10250000.0,-0.24
07.08.2023,119.38,119.509,120.104,118.894,8730000.0,-0.11
04.08.2023,119.508,120.586,121.442,119.215,15070000.0,-0.89
03.08.2023,120.586,120.859,122.619,120.365,13030000.0,-0.23
02.08.2023,120.859,121.249,121.252,119.798,10570000.0,-0.32
01.08.2023,121.248,121.945,121.945,120.154,10300000.0,-0.57
31.07.2023,121.943,120.188,122.149,120.188,10120000.0,1.46
28.07.2023,120.187,120.002,120.66,119.706,8460000.0,0.16
27.07.2023,119.99,122.56,122.599,119.825,10680000.0,-2.1
26.07.2023,122.56,122.003,122.747,121.37,9990000.0,0.45
25.07.2023,122.008,121.344,123.01,121.344,11430000.0,0.55
24.07.2023,121.342,120.22,121.772,120.099,10490000.0,0.94
21.07.2023,120.217,118.09,120.373,118.086,11180000.0,1.81
20.07.2023,118.083,117.558,118.29,117.484,8990000.0,0.45
19.07.2023,117.552,117.842,118.011,116.66,9730000.0,-0.25
18.07.2023,117.841,118.218,118.732,117.324,8580000.0,-0.32
17.07.2023,118.219,117.711,118.302,116.591,8199999.999999999,0.43
14.07.2023,117.711,119.268,119.329,117.526,8980000.0,-1.3
13.07.2023,119.264,117.671,119.739,117.668,9260000.0,1.36
12.07.2023,117.666,117.557,119.156,117.557,8940000.0,0.09
11.07.2023,117.556,117.942,117.942,115.704,10590000.0,-0.33
10.07.2023,117.942,118.897,118.897,117.814,8100000.0,-0.8
07.07.2023,118.898,117.427,119.549,117.427,10520000.0,1.25
06.07.2023,117.426,119.548,119.548,117.096,11030000.0,-1.78
05.07.2023,119.549,119.072,120.2,118.688,10960000.0,0.4
04.07.2023,119.076,119.673,119.678,118.83,6560000.0,-0.5
03.07.2023,119.673,118.092,119.877,118.092,8910000.0,1.34
30.06.2023,118.087,118.388,119.447,118.087,13820000.0,-0.25
29.06.2023,118.383,116.683,118.623,116.683,11060000.0,1.46
28.06.2023,116.681,117.524,117.937,116.56,10650000.0,-0.72
27.06.2023,117.523,118.246,119.212,116.561,13080000.0,-0.61
26.06.2023,118.243,118.977,119.148,117.491,10460000.0,-0.62
23.06.2023,118.977,118.959,119.386,118.178,12850000.0,0.04
22.06.2023,118.934,120.42,120.42,118.018,11830000.0,-1.23
21.06.2023,120.42,119.623,120.519,119.332,11740000.0,0.67
20.06.2023,119.622,119.858,119.858,118.416,10920000.0,-0.2
19.06.2023,119.858,118.757,119.939,118.558,6780000.0,0.93
16.06.2023,118.758,119.208,119.555,118.487,15250000.0,-0.39
15.06.2023,119.221,119.068,119.686,118.693,12300000.0,0.13
14.06.2023,119.069,116.753,119.085,116.745,16940000.0,1.99
13.06.2023,116.743,117.337,117.924,116.363,12390000.0,-0.51
12.06.2023,117.336,117.022,117.735,116.704,12020000.0,0.27
09.06.2023,117.019,115.489,117.603,115.489,13530000.0,1.33
07.06.2023,115.488,114.61,115.978,114.61,14020000.0,0.77
06.06.2023,114.61,112.697,114.783,112.696,15030000.0,1.7
05.06.2023,112.696,112.558,113.071,111.736,9080000.0,0.12
02.06.2023,112.558,110.568,113.07,110.567,14550000.0,1.8
01.06.2023,110.565,108.339,110.745,108.335,14670000.0,2.06
31.05.2023,108.335,108.967,109.137,108.193,15860000.0,-0.58
30.05.2023,108.967,110.333,111.291,108.552,11590000.0,-1.24
29.05.2023,110.333,110.906,111.168,110.195,5910000.0,-0.52
26.05.2023,110.906,110.058,111.706,109.9,11020000.0,0.77
25.05.2023,110.054,108.8,111.115,108.8,14750000.0,1.15
24.05.2023,108.8,109.92,109.92,108.546,12980000.0,-1.03
23.05.2023,109.929,110.213,111.325,109.713,12330000.0,-0.26
22.05.2023,110.213,110.745,111.643,110.178,11770000.0,-0.48
19.05.2023,110.745,110.113,111.211,109.787,16140000.0,0.58
18.05.2023,110.108,109.459,110.206,108.864,13610000.0,0.59
17.05.2023,109.46,108.194,109.774,108.188,13990000.0,1.17
16.05.2023,108.194,109.029,110.151,108.085,16900000.0,-0.77
15.05.2023,109.029,108.469,109.271,108.356,11600000.0,0.52
12.05.2023,108.464,108.256,108.817,107.497,11920000.0,0.19
11.05.2023,108.256,107.446,108.667,106.419,12770000.0,0.75
10.05.2023,107.448,107.114,107.744,106.538,13580000.0,0.31
09.05.2023,107.114,106.028,107.731,105.549,13530000.0,1.01
08.05.2023,106.042,105.161,106.716,105.161,13260000.0,0.85
05.05.2023,105.148,102.175,105.306,102.175,16700000.0,2.91
04.05.2023,102.174,101.798,103.321,101.063,14840000.0,0.37
03.05.2023,101.797,101.927,102.331,101.433,11690000.0,-0.13
02.05.2023,101.927,104.431,104.447,101.569,12020000.0,-2.4
28.04.2023,104.432,102.923,104.432,102.449,13090000.0,1.47
27.04.2023,102.923,102.31,103.177,101.975,11300000.0,0.6
26.04.2023,102.312,103.22,103.668,102.233,10120000.0,-0.88
25.04.2023,103.22,103.947,103.947,102.633,10870000.0,-0.7
24.04.2023,103.947,104.367,104.822,103.247,10940000.0,-0.4
20.04.2023,104.367,103.913,104.615,103.087,12380000.0,0.44
19.04.2023,103.913,106.149,106.149,103.604,12710000.0,-2.12
18.04.2023,106.163,106.023,106.475,105.122,11210000.0,0.14
17.04.2023,106.016,106.279,106.83,105.623,10250000.0,-0.25
